,ID,timeframe,activities,semester
1961,26815,03/16/2021,2.5.1,SP21
1962,68658,03/16/2021,2.5.1,SP21
1963,62252,03/16/2021,2.5.1,SP21
1964,88009,03/16/2021,2.5.1,SP21
1965,96431,03/16/2021,2.5.1,SP21
1966,44661,03/16/2021,2.5.1,SP21
1967,97692,03/16/2021,2.5.1,SP21
1968,77508,03/16/2021,2.5.1,SP21
1969,58151,03/16/2021,2.5.1,SP21
1970,57725,03/16/2021,2.5.1,SP21
1971,57894,03/16/2021,2.5.1,SP21
1972,16144,03/16/2021,2.5.1,SP21
1973,32314,03/16/2021,2.5.1,SP21
1974,75683,03/16/2021,2.5.1,SP21
1975,13358,03/16/2021,2.5.1,SP21
1976,78555,03/16/2021,2.5.1,SP21
1977,98626,03/16/2021,2.5.1,SP21
1978,30193,03/16/2021,2.5.1,SP21
1979,67424,03/16/2021,2.5.1,SP21
1980,40230,03/16/2021,2.5.1,SP21
1981,80334,03/16/2021,2.5.1,SP21
1982,46912,03/16/2021,2.5.1,SP21
1983,53854,03/16/2021,2.5.1,SP21
1984,66810,03/16/2021,2.5.1,SP21
1985,52882,03/16/2021,2.5.1,SP21
1986,96596,03/16/2021,2.5.1,SP21
1987,77328,03/16/2021,2.5.1,SP21
1988,50867,03/16/2021,2.5.1,SP21
1989,65004,03/16/2021,2.5.1,SP21
1990,65544,03/16/2021,2.5.1,SP21
1991,58850,03/16/2021,2.5.1,SP21
1992,74608,03/16/2021,2.5.1,SP21
1993,15531,03/16/2021,2.5.1,SP21
1994,22902,03/16/2021,2.5.1,SP21
1995,36834,03/16/2021,2.5.1,SP21
1996,34064,03/16/2021,2.5.1,SP21
1997,41981,03/16/2021,2.5.1,SP21
1998,60018,03/16/2021,2.5.1,SP21
1999,99444,03/16/2021,2.5.1,SP21
2000,42371,03/16/2021,2.5.1,SP21
2001,44913,03/16/2021,2.5.1,SP21
2002,50542,03/16/2021,2.5.1,SP21
2003,69434,03/16/2021,2.5.1,SP21
2004,16330,03/16/2021,2.5.1,SP21
2005,14313,10/19/2021,2.5.1,F21
2006,95538,10/19/2021,2.5.1,F21
2007,90795,10/19/2021,2.5.1,F21
2008,80726,10/19/2021,2.5.1,F21
2009,93871,10/19/2021,2.5.1,F21
2010,60320,10/19/2021,2.5.1,F21
2011,82536,10/19/2021,2.5.1,F21
2012,31208,10/19/2021,2.5.1,F21
2013,88774,10/19/2021,2.5.1,F21
2014,20020,10/19/2021,2.5.1,F21
2015,52262,10/19/2021,2.5.1,F21
2016,93570,10/19/2021,2.5.1,F21
2017,30574,10/19/2021,2.5.1,F21
2018,31846,10/19/2021,2.5.1,F21
2019,72329,10/19/2021,2.5.1,F21
2020,87728,10/19/2021,2.5.1,F21
2021,59566,10/19/2021,2.5.1,F21
2022,22902,10/19/2021,2.5.1,F21
2023,27689,10/19/2021,2.5.1,F21
2024,69983,10/19/2021,2.5.1,F21
2025,12461,10/19/2021,2.5.1,F21
2026,93335,10/19/2021,2.5.1,F21
2027,80450,10/19/2021,2.5.1,F21
2028,84281,10/19/2021,2.5.1,F21
2029,48825,10/19/2021,2.5.1,F21
2030,75538,10/19/2021,2.5.1,F21
2031,47088,03/19/2021,2.6.1,SP21
2032,29436,03/19/2021,2.6.1,SP21
2033,36585,03/19/2021,2.6.1,SP21
2034,98539,03/19/2021,2.6.1,SP21
2035,19343,03/19/2021,2.6.1,SP21
2036,62783,03/19/2021,2.6.1,SP21
2037,83943,03/19/2021,2.6.1,SP21
2038,14772,03/19/2021,2.6.1,SP21
2039,38687,03/19/2021,2.6.1,SP21
2040,17830,03/19/2021,2.6.1,SP21
2041,31085,03/19/2021,2.6.1,SP21
2042,26815,03/19/2021,2.6.1,SP21
2043,46516,03/19/2021,2.6.1,SP21
2044,68658,03/19/2021,2.6.1,SP21
2045,88009,03/19/2021,2.6.1,SP21
2046,96431,03/19/2021,2.6.1,SP21
2047,44661,03/19/2021,2.6.1,SP21
2048,97692,03/19/2021,2.6.1,SP21
2049,77508,03/19/2021,2.6.1,SP21
2050,58151,03/19/2021,2.6.1,SP21
2051,57725,03/19/2021,2.6.1,SP21
2052,57894,03/19/2021,2.6.1,SP21
2053,16144,03/19/2021,2.6.1,SP21
2054,32314,03/19/2021,2.6.1,SP21
2055,75683,03/19/2021,2.6.1,SP21
2056,13358,03/19/2021,2.6.1,SP21
2057,78555,03/19/2021,2.6.1,SP21
2058,98626,03/19/2021,2.6.1,SP21
2059,30193,03/19/2021,2.6.1,SP21
2060,67424,03/19/2021,2.6.1,SP21
2061,40230,03/19/2021,2.6.1,SP21
2062,80334,03/19/2021,2.6.1,SP21
2063,46912,03/19/2021,2.6.1,SP21
2064,53854,03/19/2021,2.6.1,SP21
2065,66810,03/19/2021,2.6.1,SP21
2066,52882,03/19/2021,2.6.1,SP21
2067,96596,03/19/2021,2.6.1,SP21
2068,77328,03/19/2021,2.6.1,SP21
2069,50867,03/19/2021,2.6.1,SP21
2070,65004,03/19/2021,2.6.1,SP21
2071,65544,03/19/2021,2.6.1,SP21
2072,37786,03/19/2021,2.6.1,SP21
2073,58850,03/19/2021,2.6.1,SP21
2074,74608,03/19/2021,2.6.1,SP21
2075,15531,03/19/2021,2.6.1,SP21
2076,22902,03/19/2021,2.6.1,SP21
2077,36834,03/19/2021,2.6.1,SP21
2078,34064,03/19/2021,2.6.1,SP21
2079,41981,03/19/2021,2.6.1,SP21
2080,60018,03/19/2021,2.6.1,SP21
2081,99444,03/19/2021,2.6.1,SP21
2082,42371,03/19/2021,2.6.1,SP21
2083,50542,03/19/2021,2.6.1,SP21
2084,69434,03/19/2021,2.6.1,SP21
2085,16330,03/19/2021,2.6.1,SP21
2086,14313,10/22/2021,2.6.1,F21
2087,95538,10/22/2021,2.6.1,F21
2088,90795,10/22/2021,2.6.1,F21
2089,80726,10/22/2021,2.6.1,F21
2090,93871,10/22/2021,2.6.1,F21
2091,60320,10/22/2021,2.6.1,F21
2092,82536,10/22/2021,2.6.1,F21
2093,31208,10/22/2021,2.6.1,F21
2094,88774,10/22/2021,2.6.1,F21
2095,20020,10/22/2021,2.6.1,F21
2096,80427,10/22/2021,2.6.1,F21
2097,96812,10/22/2021,2.6.1,F21
2098,52262,10/22/2021,2.6.1,F21
2099,93570,10/22/2021,2.6.1,F21
2100,30574,10/22/2021,2.6.1,F21
2101,31846,10/22/2021,2.6.1,F21
2102,72329,10/22/2021,2.6.1,F21
2103,87728,10/22/2021,2.6.1,F21
2104,59566,10/22/2021,2.6.1,F21
2105,22902,10/22/2021,2.6.1,F21
2106,27689,10/22/2021,2.6.1,F21
2107,69983,10/22/2021,2.6.1,F21
2108,12461,10/22/2021,2.6.1,F21
2109,93335,10/22/2021,2.6.1,F21
2110,80450,10/22/2021,2.6.1,F21
2111,84281,10/22/2021,2.6.1,F21
2112,48825,10/22/2021,2.6.1,F21
2113,75538,10/22/2021,2.6.1,F21
2114,47088,03/23/2021,2.7.1,SP21
2115,29436,03/23/2021,2.7.1,SP21
2116,18832,03/23/2021,2.7.1,SP21
2117,36585,03/23/2021,2.7.1,SP21
2118,98539,03/23/2021,2.7.1,SP21
2119,19343,03/23/2021,2.7.1,SP21
2120,62783,03/23/2021,2.7.1,SP21
2121,83943,03/23/2021,2.7.1,SP21
2122,14772,03/23/2021,2.7.1,SP21
2123,38687,03/23/2021,2.7.1,SP21
2124,17830,03/23/2021,2.7.1,SP21
2125,31085,03/23/2021,2.7.1,SP21
2126,26815,03/23/2021,2.7.1,SP21
2127,68658,03/23/2021,2.7.1,SP21
2128,62252,03/23/2021,2.7.1,SP21
2129,88009,03/23/2021,2.7.1,SP21
2130,96431,03/23/2021,2.7.1,SP21
2131,44661,03/23/2021,2.7.1,SP21
2132,97692,03/23/2021,2.7.1,SP21
2133,77508,03/23/2021,2.7.1,SP21
2134,58151,03/23/2021,2.7.1,SP21
2135,57725,03/23/2021,2.7.1,SP21
2136,57894,03/23/2021,2.7.1,SP21
2137,16144,03/23/2021,2.7.1,SP21
2138,32314,03/23/2021,2.7.1,SP21
2139,75683,03/23/2021,2.7.1,SP21
2140,13358,03/23/2021,2.7.1,SP21
2141,78555,03/23/2021,2.7.1,SP21
2142,98626,03/23/2021,2.7.1,SP21
2143,30193,03/23/2021,2.7.1,SP21
2144,67424,03/23/2021,2.7.1,SP21
2145,40230,03/23/2021,2.7.1,SP21
2146,80334,03/23/2021,2.7.1,SP21
2147,46912,03/23/2021,2.7.1,SP21
2148,53854,03/23/2021,2.7.1,SP21
2149,66810,03/23/2021,2.7.1,SP21
2150,52882,03/23/2021,2.7.1,SP21
2151,96596,03/23/2021,2.7.1,SP21
2152,77328,03/23/2021,2.7.1,SP21
2153,50867,03/23/2021,2.7.1,SP21
2154,65004,03/23/2021,2.7.1,SP21
2155,65544,03/23/2021,2.7.1,SP21
2156,37786,03/23/2021,2.7.1,SP21
2157,58850,03/23/2021,2.7.1,SP21
2158,74608,03/23/2021,2.7.1,SP21
2159,15531,03/23/2021,2.7.1,SP21
2160,22902,03/23/2021,2.7.1,SP21
2161,36834,03/23/2021,2.7.1,SP21
2162,34064,03/23/2021,2.7.1,SP21
2163,41981,03/23/2021,2.7.1,SP21
2164,60018,03/23/2021,2.7.1,SP21
2165,99444,03/23/2021,2.7.1,SP21
2166,42371,03/23/2021,2.7.1,SP21
2167,44913,03/23/2021,2.7.1,SP21
2168,50542,03/23/2021,2.7.1,SP21
2169,69434,03/23/2021,2.7.1,SP21
2170,16330,03/23/2021,2.7.1,SP21
2171,14313,10/29/2021,2.7.1,F21
2172,95538,10/29/2021,2.7.1,F21
2173,90795,10/29/2021,2.7.1,F21
2174,80726,10/29/2021,2.7.1,F21
2175,93871,10/29/2021,2.7.1,F21
2176,60320,10/29/2021,2.7.1,F21
2177,82536,10/29/2021,2.7.1,F21
2178,31208,10/29/2021,2.7.1,F21
2179,88774,10/29/2021,2.7.1,F21
2180,20020,10/29/2021,2.7.1,F21
2181,80427,10/29/2021,2.7.1,F21
2182,96812,10/29/2021,2.7.1,F21
2183,52262,10/29/2021,2.7.1,F21
2184,93570,10/29/2021,2.7.1,F21
2185,30574,10/29/2021,2.7.1,F21
2186,31846,10/29/2021,2.7.1,F21
2187,72329,10/29/2021,2.7.1,F21
2188,87728,10/29/2021,2.7.1,F21
2189,59566,10/29/2021,2.7.1,F21
2190,22902,10/29/2021,2.7.1,F21
2191,27689,10/29/2021,2.7.1,F21
2192,69983,10/29/2021,2.7.1,F21
2193,12461,10/29/2021,2.7.1,F21
2194,93335,10/29/2021,2.7.1,F21
2195,80450,10/29/2021,2.7.1,F21
2196,75538,10/29/2021,2.7.1,F21
2197,47088,03/26/2021,2.8.1,SP21
2198,29436,03/26/2021,2.8.1,SP21
2199,36585,03/26/2021,2.8.1,SP21
2200,98539,03/26/2021,2.8.1,SP21
2201,19343,03/26/2021,2.8.1,SP21
2202,62783,03/26/2021,2.8.1,SP21
2203,83943,03/26/2021,2.8.1,SP21
2204,14772,03/26/2021,2.8.1,SP21
2205,38687,03/26/2021,2.8.1,SP21
2206,17830,03/26/2021,2.8.1,SP21
2207,31085,03/26/2021,2.8.1,SP21
2208,26815,03/26/2021,2.8.1,SP21
2209,46516,03/26/2021,2.8.1,SP21
2210,68658,03/26/2021,2.8.1,SP21
2211,88009,03/26/2021,2.8.1,SP21
2212,96431,03/26/2021,2.8.1,SP21
2213,44661,03/26/2021,2.8.1,SP21
2214,97692,03/26/2021,2.8.1,SP21
2215,77508,03/26/2021,2.8.1,SP21
2216,58151,03/26/2021,2.8.1,SP21
2217,57725,03/26/2021,2.8.1,SP21
2218,57894,03/26/2021,2.8.1,SP21
2219,16144,03/26/2021,2.8.1,SP21
2220,32314,03/26/2021,2.8.1,SP21
2221,75683,03/26/2021,2.8.1,SP21
2222,13358,03/26/2021,2.8.1,SP21
2223,78555,03/26/2021,2.8.1,SP21
2224,98626,03/26/2021,2.8.1,SP21
2225,30193,03/26/2021,2.8.1,SP21
2226,67424,03/26/2021,2.8.1,SP21
2227,40230,03/26/2021,2.8.1,SP21
2228,80334,03/26/2021,2.8.1,SP21
2229,46912,03/26/2021,2.8.1,SP21
2230,53854,03/26/2021,2.8.1,SP21
2231,66810,03/26/2021,2.8.1,SP21
2232,52882,03/26/2021,2.8.1,SP21
2233,96596,03/26/2021,2.8.1,SP21
2234,77328,03/26/2021,2.8.1,SP21
2235,50867,03/26/2021,2.8.1,SP21
2236,65004,03/26/2021,2.8.1,SP21
2237,65544,03/26/2021,2.8.1,SP21
2238,37786,03/26/2021,2.8.1,SP21
2239,58850,03/26/2021,2.8.1,SP21
2240,74608,03/26/2021,2.8.1,SP21
2241,15531,03/26/2021,2.8.1,SP21
2242,36834,03/26/2021,2.8.1,SP21
2243,34064,03/26/2021,2.8.1,SP21
2244,41981,03/26/2021,2.8.1,SP21
2245,60018,03/26/2021,2.8.1,SP21
2246,99444,03/26/2021,2.8.1,SP21
2247,42371,03/26/2021,2.8.1,SP21
2248,44913,03/26/2021,2.8.1,SP21
2249,50542,03/26/2021,2.8.1,SP21
2250,69434,03/26/2021,2.8.1,SP21
2251,16330,03/26/2021,2.8.1,SP21
2252,14313,11/02/2021,2.8.1,F21
2253,95538,11/02/2021,2.8.1,F21
2254,90795,11/02/2021,2.8.1,F21
2255,80726,11/02/2021,2.8.1,F21
2256,93871,11/02/2021,2.8.1,F21
2257,60320,11/02/2021,2.8.1,F21
2258,82536,11/02/2021,2.8.1,F21
2259,31208,11/02/2021,2.8.1,F21
2260,88774,11/02/2021,2.8.1,F21
2261,20020,11/02/2021,2.8.1,F21
2262,80427,11/02/2021,2.8.1,F21
2263,96812,11/02/2021,2.8.1,F21
2264,52262,11/02/2021,2.8.1,F21
2265,93570,11/02/2021,2.8.1,F21
2266,30574,11/02/2021,2.8.1,F21
2267,31846,11/02/2021,2.8.1,F21
2268,72329,11/02/2021,2.8.1,F21
2269,87728,11/02/2021,2.8.1,F21
2270,59566,11/02/2021,2.8.1,F21
2271,22902,11/02/2021,2.8.1,F21
2272,27689,11/02/2021,2.8.1,F21
2273,69983,11/02/2021,2.8.1,F21
2274,12461,11/02/2021,2.8.1,F21
2275,80450,11/02/2021,2.8.1,F21
2276,84281,11/02/2021,2.8.1,F21
2277,48825,11/02/2021,2.8.1,F21
2278,75538,11/02/2021,2.8.1,F21
2279,47088,03/30/2021,3.1.1,SP21
2280,29436,03/30/2021,3.1.1,SP21
2281,18832,03/30/2021,3.1.1,SP21
2282,36585,03/30/2021,3.1.1,SP21
2283,98539,03/30/2021,3.1.1,SP21
2284,19343,03/30/2021,3.1.1,SP21
2285,62783,03/30/2021,3.1.1,SP21
2286,83943,03/30/2021,3.1.1,SP21
2287,14772,03/30/2021,3.1.1,SP21
2288,38687,03/30/2021,3.1.1,SP21
2289,17830,03/30/2021,3.1.1,SP21
2290,31085,03/30/2021,3.1.1,SP21
2291,26815,03/30/2021,3.1.1,SP21
2292,46516,03/30/2021,3.1.1,SP21
2293,68658,03/30/2021,3.1.1,SP21
2294,62252,03/30/2021,3.1.1,SP21
2295,88009,03/30/2021,3.1.1,SP21
2296,96431,03/30/2021,3.1.1,SP21
2297,44661,03/30/2021,3.1.1,SP21
2298,97692,03/30/2021,3.1.1,SP21
2299,77508,03/30/2021,3.1.1,SP21
2300,58151,03/30/2021,3.1.1,SP21
2301,57725,03/30/2021,3.1.1,SP21
2302,57894,03/30/2021,3.1.1,SP21
2303,16144,03/30/2021,3.1.1,SP21
2304,32314,03/30/2021,3.1.1,SP21
2305,75683,03/30/2021,3.1.1,SP21
2306,13358,03/30/2021,3.1.1,SP21
2307,78555,03/30/2021,3.1.1,SP21
2308,98626,03/30/2021,3.1.1,SP21
2309,30193,03/30/2021,3.1.1,SP21
2310,67424,03/30/2021,3.1.1,SP21
2311,40230,03/30/2021,3.1.1,SP21
2312,80334,03/30/2021,3.1.1,SP21
2313,46912,03/30/2021,3.1.1,SP21
2314,53854,03/30/2021,3.1.1,SP21
2315,66810,03/30/2021,3.1.1,SP21
2316,52882,03/30/2021,3.1.1,SP21
2317,96596,03/30/2021,3.1.1,SP21
2318,50867,03/30/2021,3.1.1,SP21
2319,65004,03/30/2021,3.1.1,SP21
2320,65544,03/30/2021,3.1.1,SP21
2321,37786,03/30/2021,3.1.1,SP21
2322,58850,03/30/2021,3.1.1,SP21
2323,74608,03/30/2021,3.1.1,SP21
2324,15531,03/30/2021,3.1.1,SP21
2325,22902,03/30/2021,3.1.1,SP21
2326,36834,03/30/2021,3.1.1,SP21
2327,34064,03/30/2021,3.1.1,SP21
2328,41981,03/30/2021,3.1.1,SP21
2329,60018,03/30/2021,3.1.1,SP21
2330,99444,03/30/2021,3.1.1,SP21
2331,42371,03/30/2021,3.1.1,SP21
2332,44913,03/30/2021,3.1.1,SP21
2333,50542,03/30/2021,3.1.1,SP21
2334,69434,03/30/2021,3.1.1,SP21
2335,16330,03/30/2021,3.1.1,SP21
2336,95538,11/05/2021,3.1.1,F21
2337,90795,11/05/2021,3.1.1,F21
2338,80726,11/05/2021,3.1.1,F21
2339,93871,11/05/2021,3.1.1,F21
2340,60320,11/05/2021,3.1.1,F21
2341,82536,11/05/2021,3.1.1,F21
2342,31208,11/05/2021,3.1.1,F21
2343,88774,11/05/2021,3.1.1,F21
2344,20020,11/05/2021,3.1.1,F21
2345,80427,11/05/2021,3.1.1,F21
2346,96812,11/05/2021,3.1.1,F21
2347,52262,11/05/2021,3.1.1,F21
2348,93570,11/05/2021,3.1.1,F21
2349,30574,11/05/2021,3.1.1,F21
2350,31846,11/05/2021,3.1.1,F21
2351,72329,11/05/2021,3.1.1,F21
2352,87728,11/05/2021,3.1.1,F21
2353,59566,11/05/2021,3.1.1,F21
2354,22902,11/05/2021,3.1.1,F21
2355,27689,11/05/2021,3.1.1,F21
2356,69983,11/05/2021,3.1.1,F21
2357,12461,11/05/2021,3.1.1,F21
2358,93335,11/05/2021,3.1.1,F21
2359,80450,11/05/2021,3.1.1,F21
2360,84281,11/05/2021,3.1.1,F21
2361,75538,11/05/2021,3.1.1,F21
2362,47088,04/05/2021,3.2.1,SP21
2363,29436,04/05/2021,3.2.1,SP21
2364,18832,04/05/2021,3.2.1,SP21
2365,36585,04/05/2021,3.2.1,SP21
2366,98539,04/05/2021,3.2.1,SP21
2367,19343,04/05/2021,3.2.1,SP21
2368,62783,04/05/2021,3.2.1,SP21
2369,83943,04/05/2021,3.2.1,SP21
2370,14772,04/05/2021,3.2.1,SP21
2371,38687,04/05/2021,3.2.1,SP21
2372,17830,04/05/2021,3.2.1,SP21
2373,31085,04/05/2021,3.2.1,SP21
2374,26815,04/05/2021,3.2.1,SP21
2375,46516,04/05/2021,3.2.1,SP21
2376,68658,04/05/2021,3.2.1,SP21
2377,62252,04/05/2021,3.2.1,SP21
2378,88009,04/05/2021,3.2.1,SP21
2379,96431,04/05/2021,3.2.1,SP21
2380,44661,04/05/2021,3.2.1,SP21
2381,97692,04/05/2021,3.2.1,SP21
2382,77508,04/05/2021,3.2.1,SP21
2383,58151,04/05/2021,3.2.1,SP21
2384,57725,04/05/2021,3.2.1,SP21
2385,16144,04/05/2021,3.2.1,SP21
2386,75683,04/05/2021,3.2.1,SP21
2387,13358,04/05/2021,3.2.1,SP21
2388,78555,04/05/2021,3.2.1,SP21
2389,98626,04/05/2021,3.2.1,SP21
2390,30193,04/05/2021,3.2.1,SP21
2391,67424,04/05/2021,3.2.1,SP21
2392,40230,04/05/2021,3.2.1,SP21
2393,80334,04/05/2021,3.2.1,SP21
2394,46912,04/05/2021,3.2.1,SP21
2395,53854,04/05/2021,3.2.1,SP21
2396,66810,04/05/2021,3.2.1,SP21
2397,52882,04/05/2021,3.2.1,SP21
2398,96596,04/05/2021,3.2.1,SP21
2399,77328,04/05/2021,3.2.1,SP21
2400,50867,04/05/2021,3.2.1,SP21
2401,65004,04/05/2021,3.2.1,SP21
2402,65544,04/05/2021,3.2.1,SP21
2403,37786,04/05/2021,3.2.1,SP21
2404,58850,04/05/2021,3.2.1,SP21
2405,74608,04/05/2021,3.2.1,SP21
2406,36834,04/05/2021,3.2.1,SP21
2407,34064,04/05/2021,3.2.1,SP21
2408,41981,04/05/2021,3.2.1,SP21
2409,60018,04/05/2021,3.2.1,SP21
2410,42371,04/05/2021,3.2.1,SP21
2411,50542,04/05/2021,3.2.1,SP21
2412,69434,04/05/2021,3.2.1,SP21
2413,16330,04/05/2021,3.2.1,SP21
2414,14313,11/09/2021,3.2.1,F21
2415,95538,11/09/2021,3.2.1,F21
2416,90795,11/09/2021,3.2.1,F21
2417,80726,11/09/2021,3.2.1,F21
2418,93871,11/09/2021,3.2.1,F21
2419,60320,11/09/2021,3.2.1,F21
2420,82536,11/09/2021,3.2.1,F21
2421,31208,11/09/2021,3.2.1,F21
2422,88774,11/09/2021,3.2.1,F21
2423,20020,11/09/2021,3.2.1,F21
2424,80427,11/09/2021,3.2.1,F21
2425,96812,11/09/2021,3.2.1,F21
2426,52262,11/09/2021,3.2.1,F21
2427,93570,11/09/2021,3.2.1,F21
2428,30574,11/09/2021,3.2.1,F21
2429,31846,11/09/2021,3.2.1,F21
2430,72329,11/09/2021,3.2.1,F21
2431,87728,11/09/2021,3.2.1,F21
2432,59566,11/09/2021,3.2.1,F21
2433,22902,11/09/2021,3.2.1,F21
2434,27689,11/09/2021,3.2.1,F21
2435,69983,11/09/2021,3.2.1,F21
2436,12461,11/09/2021,3.2.1,F21
2437,93335,11/09/2021,3.2.1,F21
2438,80450,11/09/2021,3.2.1,F21
2439,84281,11/09/2021,3.2.1,F21
2440,75538,11/09/2021,3.2.1,F21
2441,47088,04/08/2021,3.3.1,SP21
2442,29436,04/08/2021,3.3.1,SP21
2443,18832,04/08/2021,3.3.1,SP21
2444,36585,04/08/2021,3.3.1,SP21
2445,98539,04/08/2021,3.3.1,SP21
2446,19343,04/08/2021,3.3.1,SP21
2447,62783,04/08/2021,3.3.1,SP21
2448,83943,04/08/2021,3.3.1,SP21
2449,14772,04/08/2021,3.3.1,SP21
2450,38687,04/08/2021,3.3.1,SP21
2451,17830,04/08/2021,3.3.1,SP21
2452,31085,04/08/2021,3.3.1,SP21
2453,26815,04/08/2021,3.3.1,SP21
2454,46516,04/08/2021,3.3.1,SP21
2455,68658,04/08/2021,3.3.1,SP21
2456,62252,04/08/2021,3.3.1,SP21
2457,88009,04/08/2021,3.3.1,SP21
2458,96431,04/08/2021,3.3.1,SP21
2459,44661,04/08/2021,3.3.1,SP21
2460,97692,04/08/2021,3.3.1,SP21
2461,77508,04/08/2021,3.3.1,SP21
2462,58151,04/08/2021,3.3.1,SP21
2463,57725,04/08/2021,3.3.1,SP21
2464,57894,04/08/2021,3.3.1,SP21
2465,16144,04/08/2021,3.3.1,SP21
2466,32314,04/08/2021,3.3.1,SP21
2467,75683,04/08/2021,3.3.1,SP21
